subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_76,subcarrier_78,subcarrier_79,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_83,subcarrier_86,subcarrier_87,subcarrier_89,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_114,subcarrier_115,subcarrier_116,subcarrier_117,subcarrier_118,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_126,subcarrier_127,timestamp
-66.0,-32.0,11.0,-23.0,8.0,-8.0,-3.0,-30.0,12.0,-18.0,-6.0,-21.0,3.0,-16.0,9.0,-20.0,6.0,-10.0,-16.0,-2.0,-13.0,6.0,-20.0,10.0,-27.0,5.0,8.0,-21.0,4.0,-23.0,-22.0,0.0,-21.0,-4.0,-1.0,-14.0,-9.0,-21.0,-5.0,-25.0,-19.0,-15.0,-21.0,-17.0,-20.0,-14.0,-15.0,-18.0,5.0,4.0,-12.0,5.0,-11.0,-4.0,-13.0,-12.0,-9.0,-19.0,-9.0,-18.0,-22.0,-16.0,-25.0,-12.0,-16.0,-8.0,-23.0,1.0,-23.0,-4.0,-28.0,2.0,-27.0,-3.0,-22.0,1.0,-27.0,12.0,-19.0,-26.0,11.0,-13.0,22.0,-15.0,12.0,-20.0,6.0,-13.0,4.0,-22.0,6.0,-13.0,12.0,3291.74
-46.0,32.0,13.0,10.0,-25.0,12.0,-10.0,22.0,-1.0,9.0,-17.0,22.0,-16.0,18.0,-6.0,28.0,-16.0,18.0,11.0,-9.0,15.0,-13.0,17.0,-10.0,24.0,-6.0,-13.0,21.0,-15.0,15.0,13.0,-5.0,17.0,1.0,11.0,19.0,6.0,15.0,4.0,17.0,17.0,16.0,15.0,15.0,12.0,14.0,8.0,18.0,19.0,15.0,8.0,19.0,0.0,11.0,3.0,18.0,-5.0,4.0,-7.0,17.0,-10.0,18.0,13.0,-14.0,8.0,-16.0,12.0,-19.0,19.0,-16.0,3.0,-16.0,8.0,-29.0,1.0,-28.0,-3.0,-32.0,-8.0,6.0,-29.0,-7.0,-25.0,9.0,-23.0,3.0,-25.0,0.0,-22.0,7.0,-20.0,4.0,-12.0,3291.75
125.0,-48.0,7.0,21.0,-10.0,13.0,-3.0,17.0,2.0,13.0,0.0,24.0,0.0,19.0,-3.0,17.0,-2.0,24.0,15.0,3.0,18.0,-5.0,13.0,-3.0,21.0,-4.0,5.0,36.0,1.0,26.0,24.0,1.0,24.0,10.0,6.0,16.0,13.0,16.0,14.0,19.0,17.0,20.0,12.0,22.0,12.0,16.0,14.0,20.0,-6.0,-5.0,15.0,2.0,10.0,-4.0,14.0,3.0,15.0,14.0,13.0,10.0,12.0,8.0,19.0,11.0,19.0,4.0,21.0,7.0,27.0,2.0,27.0,-1.0,21.0,-8.0,28.0,-13.0,28.0,-16.0,14.0,23.0,-14.0,16.0,-12.0,18.0,-20.0,20.0,-19.0,20.0,-13.0,17.0,-9.0,12.0,0.0,3291.77
-111.0,16.0,9.0,13.0,-13.0,2.0,-4.0,15.0,-11.0,26.0,-10.0,6.0,-10.0,30.0,-19.0,17.0,-8.0,8.0,10.0,-5.0,20.0,-11.0,16.0,-13.0,6.0,-5.0,-9.0,15.0,1.0,12.0,18.0,-7.0,33.0,-2.0,5.0,25.0,9.0,25.0,2.0,24.0,21.0,8.0,19.0,18.0,17.0,14.0,12.0,9.0,7.0,3.0,19.0,9.0,7.0,14.0,12.0,19.0,6.0,13.0,3.0,21.0,-3.0,17.0,23.0,-1.0,18.0,-12.0,15.0,-11.0,15.0,-11.0,6.0,-15.0,20.0,-21.0,24.0,-18.0,11.0,-27.0,6.0,30.0,-22.0,-5.0,-28.0,8.0,-27.0,4.0,-15.0,3.0,-20.0,18.0,-31.0,3.0,-11.0,3291.77
-128.0,0.0,8.0,-13.0,-8.0,-18.0,-8.0,-7.0,-15.0,-5.0,-8.0,-7.0,-16.0,-9.0,-18.0,-10.0,-14.0,-13.0,-13.0,-19.0,-12.0,-18.0,-13.0,-18.0,-6.0,-18.0,-25.0,-7.0,-18.0,-1.0,-4.0,-22.0,1.0,-21.0,-22.0,10.0,-21.0,13.0,-19.0,9.0,14.0,-17.0,10.0,-16.0,19.0,-14.0,16.0,-12.0,12.0,5.0,-17.0,7.0,-10.0,4.0,-12.0,7.0,-14.0,-12.0,-23.0,-3.0,-19.0,-9.0,-12.0,-20.0,-13.0,-21.0,-15.0,-13.0,-25.0,-19.0,-21.0,-15.0,-27.0,-15.0,-18.0,-7.0,-26.0,-9.0,-28.0,-20.0,-4.0,-26.0,-5.0,-21.0,-3.0,-29.0,-10.0,-24.0,-4.0,-19.0,-12.0,-21.0,-7.0,3291.79
-57.0,112.0,12.0,9.0,18.0,2.0,2.0,9.0,9.0,8.0,14.0,6.0,18.0,7.0,16.0,6.0,18.0,11.0,6.0,16.0,10.0,12.0,7.0,18.0,11.0,14.0,17.0,-4.0,21.0,-2.0,-2.0,17.0,-1.0,20.0,19.0,-11.0,15.0,-2.0,17.0,-13.0,-13.0,16.0,-17.0,15.0,-9.0,11.0,-13.0,13.0,-8.0,-14.0,0.0,-14.0,-2.0,-13.0,0.0,-7.0,7.0,11.0,13.0,-6.0,12.0,7.0,-4.0,16.0,3.0,17.0,4.0,21.0,9.0,13.0,10.0,12.0,13.0,20.0,23.0,19.0,15.0,15.0,10.0,19.0,16.0,18.0,3.0,18.0,8.0,17.0,6.0,19.0,10.0,18.0,12.0,12.0,14.0,3291.79
-128.0,0.0,8.0,-10.0,6.0,-18.0,5.0,-18.0,6.0,-18.0,4.0,-13.0,14.0,-16.0,6.0,-16.0,3.0,-17.0,-21.0,6.0,-20.0,7.0,-22.0,2.0,-12.0,-3.0,0.0,-29.0,-5.0,-20.0,-20.0,-6.0,-21.0,-7.0,-15.0,-9.0,-14.0,-7.0,-21.0,-11.0,-10.0,-23.0,-2.0,-16.0,-3.0,-21.0,-5.0,-22.0,-15.0,-17.0,-2.0,-19.0,-2.0,-11.0,0.0,-20.0,5.0,8.0,16.0,-13.0,12.0,-18.0,-15.0,20.0,-9.0,17.0,-14.0,20.0,-3.0,15.0,-2.0,25.0,-5.0,30.0,-2.0,24.0,-5.0,26.0,-1.0,-4.0,23.0,-5.0,34.0,-1.0,20.0,1.0,29.0,-6.0,23.0,-6.0,22.0,-2.0,20.0,3291.81
98.0,32.0,6.0,-16.0,-1.0,-19.0,0.0,-20.0,-3.0,-15.0,-2.0,-22.0,-3.0,-22.0,-4.0,-14.0,0.0,-15.0,-19.0,-10.0,-16.0,-8.0,-23.0,-4.0,-17.0,-6.0,-18.0,-12.0,-3.0,-16.0,-15.0,-14.0,-9.0,-26.0,-21.0,-5.0,-17.0,1.0,-24.0,-2.0,2.0,-25.0,7.0,-24.0,10.0,-21.0,5.0,-18.0,-5.0,-5.0,-20.0,-10.0,-20.0,-14.0,-8.0,-19.0,-10.0,-5.0,-1.0,-21.0,-4.0,-25.0,-26.0,5.0,-22.0,8.0,-30.0,9.0,-20.0,14.0,-23.0,12.0,-20.0,13.0,-20.0,14.0,-23.0,13.0,-15.0,-15.0,23.0,-17.0,14.0,-18.0,17.0,-19.0,19.0,-14.0,17.0,-22.0,13.0,-19.0,6.0,3291.82
-128.0,0.0,8.0,-4.0,23.0,-2.0,5.0,-3.0,22.0,8.0,16.0,19.0,26.0,4.0,22.0,2.0,19.0,8.0,9.0,12.0,2.0,27.0,5.0,14.0,-3.0,12.0,11.0,0.0,13.0,2.0,-8.0,13.0,-10.0,13.0,10.0,-11.0,6.0,-10.0,7.0,-10.0,-12.0,5.0,-9.0,6.0,-8.0,6.0,-9.0,7.0,-10.0,-15.0,-4.0,-18.0,-7.0,-24.0,-7.0,-27.0,-13.0,-11.0,-15.0,-30.0,-12.0,-32.0,-37.0,-15.0,-36.0,-17.0,-33.0,-12.0,-36.0,-6.0,-30.0,-10.0,-27.0,-9.0,-33.0,-10.0,-24.0,-9.0,-26.0,-22.0,-4.0,-11.0,1.0,-15.0,11.0,-9.0,11.0,-11.0,25.0,-14.0,6.0,-9.0,18.0,3291.86
94.0,-32.0,5.0,-40.0,6.0,-20.0,28.0,-33.0,16.0,-23.0,14.0,-69.0,35.0,-62.0,27.0,-22.0,9.0,-29.0,-13.0,16.0,-43.0,8.0,-52.0,9.0,-25.0,-3.0,5.0,-37.0,-10.0,-22.0,-32.0,-12.0,-29.0,-13.0,-16.0,-13.0,-21.0,-13.0,-19.0,-7.0,-10.0,-15.0,-10.0,-20.0,-13.0,-25.0,-11.0,-20.0,-12.0,-9.0,-30.0,-11.0,-39.0,-16.0,-43.0,-17.0,-58.0,-67.0,-76.0,-15.0,-68.0,-7.0,-19.0,-83.0,-15.0,-74.0,-10.0,-70.0,-6.0,-73.0,-10.0,-77.0,-8.0,-67.0,-13.0,-84.0,-30.0,-64.0,-15.0,-6.0,-61.0,-12.0,-53.0,-22.0,-17.0,-25.0,-35.0,-13.0,7.0,-27.0,-14.0,-35.0,-11.0,3291.87
-10.0,96.0,15.0,-46.0,-9.0,-25.0,-41.0,-52.0,-19.0,-30.0,-12.0,-33.0,-19.0,-33.0,-38.0,-31.0,-21.0,-42.0,-37.0,-32.0,-39.0,-24.0,-18.0,-37.0,-10.0,-29.0,-19.0,-15.0,-9.0,-13.0,3.0,-31.0,-5.0,-31.0,-28.0,-2.0,-14.0,7.0,-26.0,15.0,9.0,-22.0,15.0,-24.0,8.0,-24.0,5.0,-18.0,19.0,27.0,-10.0,44.0,-6.0,44.0,-10.0,63.0,-7.0,-13.0,-8.0,74.0,-5.0,75.0,86.0,-8.0,87.0,-11.0,62.0,-22.0,69.0,-11.0,66.0,-20.0,78.0,-17.0,65.0,-14.0,57.0,-20.0,53.0,37.0,-19.0,33.0,-13.0,12.0,-34.0,20.0,-45.0,24.0,-36.0,-19.0,-15.0,22.0,-22.0,3291.87
-92.0,64.0,10.0,-19.0,-2.0,-10.0,-8.0,-22.0,-6.0,-19.0,-13.0,-14.0,-15.0,-17.0,-17.0,-12.0,-14.0,-16.0,-10.0,-15.0,-17.0,-12.0,-6.0,-23.0,-4.0,-14.0,-20.0,-8.0,-16.0,-6.0,-12.0,-14.0,-5.0,-17.0,-21.0,4.0,-20.0,-1.0,-22.0,3.0,10.0,-18.0,12.0,-23.0,10.0,-18.0,13.0,-19.0,2.0,2.0,-15.0,-2.0,-12.0,-1.0,-17.0,-10.0,-14.0,-10.0,-17.0,-17.0,-10.0,-19.0,-20.0,-8.0,-21.0,-2.0,-17.0,-6.0,-24.0,-9.0,-25.0,2.0,-28.0,-1.0,-24.0,5.0,-25.0,8.0,-24.0,-22.0,0.0,-21.0,8.0,-24.0,5.0,-20.0,6.0,-19.0,1.0,-24.0,3.0,-19.0,1.0,3291.89
-72.0,-128.0,11.0,-17.0,-4.0,-14.0,-9.0,-20.0,-6.0,-26.0,-12.0,-16.0,-12.0,-11.0,-16.0,-16.0,-20.0,-8.0,-18.0,-21.0,-8.0,-11.0,-14.0,-9.0,-16.0,-14.0,-22.0,-13.0,-11.0,-11.0,-11.0,-22.0,-9.0,-19.0,-18.0,3.0,-14.0,-1.0,-22.0,-3.0,5.0,-21.0,7.0,-24.0,-3.0,-21.0,5.0,-24.0,13.0,17.0,-9.0,2.0,-9.0,10.0,-12.0,2.0,-15.0,-17.0,-22.0,-6.0,-18.0,-7.0,-9.0,-16.0,-14.0,-12.0,-17.0,-20.0,-15.0,-15.0,-26.0,-12.0,-23.0,-9.0,-20.0,-8.0,-26.0,-4.0,-29.0,-25.0,-3.0,-25.0,-3.0,-21.0,-3.0,-17.0,-1.0,-21.0,-1.0,-25.0,4.0,-22.0,-10.0,3291.9
-126.0,32.0,8.0,-11.0,-14.0,-18.0,-5.0,-12.0,-24.0,-15.0,-12.0,-15.0,-24.0,-7.0,-20.0,-8.0,-14.0,-8.0,-9.0,-22.0,-9.0,-24.0,-6.0,-18.0,-7.0,-21.0,-24.0,-5.0,-20.0,3.0,5.0,-16.0,3.0,-20.0,-17.0,-1.0,-18.0,13.0,-15.0,15.0,12.0,-14.0,13.0,-12.0,16.0,-9.0,19.0,-13.0,12.0,12.0,-17.0,6.0,-21.0,5.0,-22.0,3.0,-17.0,-16.0,-18.0,-6.0,-12.0,-14.0,-10.0,-6.0,-19.0,-13.0,-19.0,-15.0,-21.0,-14.0,-23.0,-12.0,-22.0,-12.0,-25.0,-3.0,-15.0,-5.0,-29.0,-26.0,-11.0,-23.0,-3.0,-22.0,-3.0,-23.0,-12.0,-24.0,-9.0,-31.0,-6.0,-11.0,-1.0,3291.91
98.0,32.0,6.0,8.0,10.0,8.0,20.0,11.0,8.0,-1.0,23.0,-3.0,22.0,3.0,21.0,-1.0,14.0,-4.0,3.0,12.0,8.0,14.0,1.0,20.0,3.0,20.0,23.0,-5.0,22.0,-9.0,-10.0,21.0,-6.0,21.0,13.0,-8.0,16.0,-22.0,14.0,-13.0,-15.0,9.0,-22.0,13.0,-17.0,11.0,-19.0,5.0,-17.0,-14.0,7.0,-12.0,12.0,-14.0,12.0,-15.0,13.0,12.0,18.0,-4.0,16.0,2.0,4.0,14.0,-1.0,16.0,11.0,24.0,8.0,24.0,13.0,17.0,14.0,17.0,20.0,20.0,22.0,15.0,25.0,25.0,7.0,23.0,10.0,21.0,13.0,20.0,13.0,15.0,14.0,15.0,13.0,14.0,18.0,3291.92
98.0,32.0,6.0,14.0,-8.0,15.0,-6.0,13.0,-3.0,20.0,-5.0,17.0,-5.0,19.0,-2.0,16.0,-4.0,23.0,24.0,-7.0,17.0,-4.0,25.0,-2.0,15.0,3.0,0.0,17.0,5.0,17.0,20.0,12.0,16.0,15.0,13.0,13.0,17.0,8.0,17.0,6.0,6.0,22.0,9.0,23.0,5.0,15.0,2.0,19.0,10.0,12.0,7.0,8.0,6.0,12.0,7.0,23.0,2.0,4.0,-9.0,20.0,0.0,15.0,24.0,-12.0,17.0,-19.0,16.0,-11.0,14.0,-22.0,18.0,-22.0,12.0,-18.0,19.0,-23.0,15.0,-23.0,16.0,1.0,-16.0,16.0,-15.0,10.0,-28.0,3.0,-23.0,6.0,-24.0,13.0,-19.0,11.0,-16.0,3291.92
98.0,32.0,6.0,19.0,-4.0,18.0,0.0,15.0,-10.0,6.0,-1.0,22.0,-1.0,13.0,-9.0,18.0,4.0,16.0,22.0,1.0,15.0,-4.0,18.0,-1.0,21.0,-5.0,-3.0,21.0,14.0,16.0,17.0,15.0,14.0,11.0,21.0,14.0,21.0,13.0,25.0,1.0,0.0,15.0,3.0,27.0,-2.0,25.0,-7.0,16.0,8.0,7.0,11.0,12.0,6.0,16.0,10.0,15.0,7.0,2.0,5.0,20.0,0.0,22.0,18.0,-7.0,21.0,-8.0,25.0,-12.0,23.0,-10.0,15.0,-11.0,24.0,-18.0,24.0,-18.0,9.0,-24.0,11.0,4.0,-13.0,15.0,-19.0,13.0,-23.0,21.0,-14.0,9.0,-20.0,11.0,-19.0,6.0,-12.0,3291.93
-51.0,-48.0,12.0,1.0,0.0,11.0,-6.0,11.0,-9.0,15.0,-13.0,6.0,-10.0,22.0,-5.0,16.0,-6.0,24.0,15.0,3.0,15.0,0.0,16.0,-2.0,17.0,2.0,5.0,17.0,-2.0,12.0,12.0,10.0,10.0,14.0,14.0,11.0,16.0,9.0,10.0,4.0,6.0,20.0,-1.0,25.0,2.0,11.0,2.0,21.0,15.0,16.0,5.0,12.0,3.0,18.0,-1.0,13.0,-10.0,-14.0,-9.0,16.0,-5.0,19.0,16.0,-18.0,7.0,-23.0,8.0,-18.0,7.0,-18.0,5.0,-21.0,14.0,-20.0,9.0,-16.0,9.0,-26.0,4.0,5.0,-21.0,1.0,-21.0,4.0,-22.0,8.0,-18.0,10.0,-25.0,12.0,-20.0,3.0,-23.0,3291.93
120.0,-128.0,7.0,-10.0,-11.0,-8.0,-15.0,-8.0,-12.0,-5.0,-17.0,-5.0,-21.0,-12.0,-17.0,-4.0,-19.0,-7.0,-14.0,-15.0,-9.0,-18.0,-8.0,-19.0,-4.0,-23.0,-18.0,-7.0,-19.0,-10.0,-6.0,-18.0,-4.0,-21.0,-20.0,10.0,-20.0,10.0,-20.0,10.0,12.0,-19.0,13.0,-13.0,17.0,-14.0,18.0,-14.0,9.0,13.0,-10.0,9.0,-11.0,12.0,-11.0,8.0,-14.0,-19.0,-19.0,-8.0,-19.0,-5.0,-7.0,-18.0,-4.0,-19.0,-8.0,-13.0,-24.0,-17.0,-25.0,-19.0,-17.0,-13.0,-25.0,-13.0,-24.0,-6.0,-23.0,-26.0,-4.0,-20.0,-9.0,-21.0,-10.0,-28.0,-8.0,-17.0,-7.0,-19.0,-9.0,-20.0,-14.0,3291.95
-126.0,32.0,8.0,2.0,-11.0,4.0,-6.0,10.0,-16.0,12.0,-11.0,18.0,-1.0,25.0,-2.0,15.0,-10.0,22.0,21.0,-10.0,20.0,-6.0,15.0,-13.0,19.0,-5.0,-1.0,18.0,3.0,14.0,11.0,5.0,14.0,7.0,9.0,10.0,9.0,7.0,9.0,10.0,7.0,5.0,7.0,6.0,6.0,6.0,8.0,3.0,-3.0,-2.0,14.0,-3.0,16.0,-4.0,23.0,-4.0,29.0,27.0,33.0,-8.0,32.0,-7.0,-4.0,33.0,-4.0,35.0,-16.0,33.0,-22.0,49.0,-18.0,-20.0,-29.0,17.0,-10.0,27.0,-6.0,20.0,-1.0,9.0,17.0,6.0,8.0,5.0,11.0,17.0,11.0,3.0,10.0,6.0,2.0,10.0,8.0,3291.96
94.0,-32.0,5.0,51.0,-39.0,36.0,-34.0,24.0,-24.0,53.0,-55.0,22.0,-28.0,31.0,-35.0,37.0,-28.0,35.0,32.0,-29.0,28.0,-29.0,45.0,-23.0,45.0,-19.0,-30.0,25.0,-2.0,41.0,35.0,9.0,27.0,5.0,11.0,24.0,19.0,25.0,15.0,13.0,12.0,7.0,16.0,19.0,21.0,12.0,19.0,10.0,19.0,22.0,12.0,27.0,30.0,33.0,44.0,37.0,54.0,56.0,56.0,41.0,64.0,40.0,40.0,66.0,49.0,59.0,37.0,77.0,45.0,76.0,46.0,65.0,25.0,48.0,32.0,66.0,23.0,52.0,14.0,28.0,27.0,15.0,17.0,38.0,11.0,37.0,11.0,45.0,11.0,70.0,0.0,9.0,9.0,3291.97
94.0,-32.0,5.0,35.0,27.0,8.0,-3.0,46.0,34.0,30.0,31.0,28.0,50.0,47.0,13.0,15.0,16.0,34.0,42.0,11.0,24.0,27.0,22.0,39.0,44.0,22.0,38.0,23.0,34.0,-6.0,2.0,36.0,-4.0,28.0,40.0,-10.0,32.0,-9.0,24.0,-20.0,-8.0,11.0,-12.0,27.0,-18.0,20.0,-2.0,25.0,-15.0,-20.0,22.0,-36.0,32.0,-38.0,32.0,-53.0,40.0,39.0,43.0,-67.0,44.0,-71.0,-78.0,38.0,-65.0,48.0,-74.0,46.0,-61.0,31.0,-64.0,46.0,-59.0,44.0,-53.0,53.0,-53.0,27.0,-32.0,-32.0,16.0,-3.0,37.0,-10.0,22.0,-8.0,17.0,2.0,8.0,-1.0,47.0,-13.0,36.0,3291.97
94.0,-32.0,5.0,-20.0,-1.0,-49.0,19.0,-21.0,18.0,-17.0,45.0,-27.0,27.0,-45.0,32.0,-32.0,32.0,-32.0,-33.0,32.0,-32.0,43.0,-30.0,32.0,-27.0,9.0,34.0,-33.0,-8.0,-44.0,-45.0,1.0,-35.0,-12.0,-6.0,-24.0,-8.0,-27.0,-11.0,-30.0,-23.0,-9.0,-18.0,-11.0,-24.0,-2.0,-19.0,-10.0,-14.0,-16.0,-36.0,-9.0,-35.0,-22.0,-46.0,-28.0,-57.0,-64.0,-64.0,-26.0,-79.0,-29.0,-25.0,-74.0,-27.0,-83.0,-15.0,-82.0,-26.0,-70.0,-13.0,-92.0,-32.0,-64.0,-22.0,-60.0,-21.0,-58.0,-23.0,-25.0,-41.0,-21.0,-18.0,-20.0,-23.0,-25.0,-25.0,-34.0,-16.0,-20.0,20.0,-36.0,21.0,3291.98
-51.0,-48.0,12.0,-26.0,-43.0,-37.0,-18.0,-26.0,-45.0,-14.0,-24.0,-12.0,-27.0,-16.0,-47.0,-30.0,-35.0,-12.0,-20.0,-51.0,-23.0,-51.0,-16.0,-38.0,8.0,-40.0,-39.0,-1.0,-37.0,-12.0,7.0,-34.0,14.0,-28.0,-24.0,12.0,-20.0,16.0,-14.0,18.0,18.0,-21.0,16.0,-18.0,21.0,-23.0,19.0,-23.0,18.0,17.0,-14.0,29.0,-9.0,40.0,-12.0,50.0,-11.0,-18.0,-16.0,68.0,-10.0,64.0,73.0,-23.0,73.0,-10.0,66.0,-10.0,67.0,-23.0,66.0,-3.0,61.0,-10.0,44.0,-5.0,56.0,-13.0,48.0,40.0,-13.0,24.0,-24.0,10.0,-9.0,13.0,-14.0,8.0,0.0,11.0,-32.0,18.0,-27.0,3291.99
120.0,-128.0,7.0,7.0,-58.0,-2.0,-23.0,-36.0,-47.0,-21.0,-18.0,-2.0,-49.0,-12.0,-42.0,-43.0,-41.0,1.0,3.0,-50.0,0.0,-58.0,-22.0,-47.0,9.0,-30.0,-37.0,12.0,-39.0,2.0,13.0,-35.0,13.0,-32.0,-24.0,13.0,-23.0,14.0,-19.0,21.0,16.0,-12.0,11.0,-21.0,18.0,-16.0,20.0,-19.0,19.0,28.0,1.0,31.0,7.0,51.0,19.0,53.0,15.0,22.0,20.0,69.0,26.0,76.0,80.0,33.0,75.0,15.0,81.0,36.0,64.0,39.0,73.0,20.0,85.0,16.0,74.0,22.0,57.0,27.0,58.0,35.0,-2.0,23.0,-6.0,35.0,8.0,13.0,-14.0,20.0,1.0,-5.0,-30.0,24.0,-22.0,3291.99
-68.0,-64.0,11.0,19.0,-9.0,19.0,-4.0,20.0,-13.0,13.0,-9.0,14.0,-2.0,13.0,-9.0,18.0,-3.0,20.0,23.0,4.0,14.0,5.0,19.0,-1.0,17.0,7.0,-2.0,19.0,1.0,20.0,14.0,11.0,19.0,15.0,11.0,11.0,22.0,15.0,20.0,16.0,10.0,17.0,4.0,24.0,6.0,17.0,0.0,25.0,10.0,7.0,5.0,3.0,11.0,10.0,4.0,21.0,11.0,5.0,6.0,23.0,0.0,33.0,16.0,-6.0,16.0,-5.0,26.0,-8.0,22.0,-8.0,23.0,-14.0,15.0,-20.0,20.0,-20.0,13.0,-18.0,13.0,19.0,-21.0,14.0,-18.0,14.0,-19.0,18.0,-17.0,9.0,-18.0,23.0,-15.0,12.0,-14.0,3292.0
125.0,-48.0,7.0,-13.0,-11.0,-9.0,-14.0,-12.0,-15.0,-7.0,-13.0,-3.0,-10.0,-10.0,-20.0,-2.0,-24.0,-1.0,-2.0,-21.0,3.0,-20.0,-3.0,-18.0,-3.0,-16.0,-19.0,1.0,-24.0,6.0,4.0,-19.0,15.0,-17.0,-21.0,20.0,-8.0,16.0,-14.0,19.0,18.0,-15.0,18.0,-10.0,21.0,-3.0,21.0,-4.0,18.0,8.0,-10.0,10.0,-12.0,6.0,-20.0,4.0,-16.0,-18.0,-22.0,-4.0,-16.0,-1.0,-13.0,-15.0,-9.0,-18.0,-13.0,-19.0,-20.0,-19.0,-23.0,-18.0,-18.0,-16.0,-27.0,-9.0,-26.0,-12.0,-29.0,-21.0,-12.0,-26.0,-8.0,-17.0,-9.0,-14.0,-10.0,-19.0,-14.0,-14.0,-10.0,-14.0,-7.0,3292.04
-111.0,16.0,9.0,-17.0,13.0,-13.0,1.0,-12.0,15.0,-26.0,7.0,-14.0,13.0,-13.0,12.0,-18.0,7.0,-9.0,-16.0,6.0,-18.0,11.0,-17.0,14.0,-24.0,2.0,6.0,-16.0,8.0,-22.0,-23.0,6.0,-16.0,-2.0,2.0,-19.0,-14.0,-19.0,-12.0,-17.0,-26.0,-6.0,-21.0,-10.0,-20.0,-8.0,-17.0,-10.0,-2.0,-7.0,-12.0,-8.0,-10.0,-11.0,-10.0,-17.0,-14.0,-9.0,-2.0,-21.0,-7.0,-20.0,-20.0,4.0,-25.0,2.0,-21.0,10.0,-18.0,8.0,-18.0,14.0,-19.0,19.0,-18.0,15.0,-21.0,15.0,-12.0,-14.0,23.0,-7.0,23.0,-8.0,26.0,-12.0,18.0,-10.0,21.0,-7.0,19.0,-13.0,5.0,3292.04
-50.0,-32.0,12.0,-9.0,20.0,-10.0,4.0,-8.0,13.0,-12.0,11.0,-6.0,14.0,-4.0,13.0,-18.0,15.0,-14.0,-7.0,11.0,-16.0,14.0,-8.0,18.0,-12.0,15.0,16.0,-13.0,7.0,-15.0,-22.0,9.0,-23.0,3.0,5.0,-24.0,-1.0,-19.0,0.0,-20.0,-19.0,-8.0,-21.0,-4.0,-21.0,-4.0,-15.0,-6.0,-5.0,-8.0,-10.0,-5.0,-7.0,-14.0,-11.0,-17.0,-10.0,-1.0,0.0,-14.0,0.0,-16.0,-17.0,13.0,-19.0,13.0,-11.0,17.0,-14.0,11.0,-8.0,16.0,-12.0,22.0,-9.0,21.0,-5.0,16.0,-8.0,-1.0,27.0,-4.0,34.0,-2.0,17.0,-4.0,20.0,0.0,18.0,-2.0,14.0,-1.0,10.0,3292.05
-30.0,32.0,14.0,-18.0,12.0,-8.0,9.0,-18.0,4.0,-10.0,11.0,-9.0,15.0,-20.0,19.0,-17.0,9.0,-10.0,-9.0,11.0,-14.0,13.0,-17.0,18.0,-15.0,9.0,8.0,-19.0,3.0,-15.0,-20.0,10.0,-24.0,3.0,11.0,-18.0,0.0,-23.0,-4.0,-22.0,-15.0,-5.0,-20.0,-2.0,-22.0,-4.0,-27.0,-11.0,-5.0,-13.0,-14.0,-6.0,-7.0,-12.0,-3.0,-19.0,0.0,4.0,-2.0,-19.0,0.0,-19.0,-24.0,6.0,-18.0,18.0,-20.0,14.0,-20.0,16.0,-12.0,18.0,-11.0,23.0,-9.0,26.0,-8.0,15.0,-12.0,-10.0,25.0,-6.0,27.0,-12.0,25.0,-14.0,21.0,-11.0,19.0,-1.0,24.0,-12.0,11.0,3292.05
