subcarrier_0,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_50,subcarrier_52,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_83,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_115,subcarrier_117,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_126,timestamp
-95.0,-33.0,-18.0,-21.0,-36.0,-28.0,-4.0,-35.0,-29.0,-30.0,-49.0,-34.0,-33.0,-22.0,-29.0,-20.0,-42.0,-34.0,-29.0,-41.0,-28.0,-24.0,-33.0,-22.0,-35.0,-35.0,-53.0,-18.0,-38.0,-16.0,-37.0,-22.0,-41.0,-45.0,-25.0,-46.0,-20.0,-14.0,-35.0,-13.0,-29.0,-10.0,-10.0,-10.0,-20.0,21.0,-21.0,-31.0,12.0,-35.0,17.0,13.0,-53.0,8.0,-59.0,3.0,-57.0,-2.0,-62.0,8.0,-72.0,-80.0,9.0,-67.0,9.0,-72.0,-62.0,17.0,-74.0,27.0,-54.0,18.0,18.0,-37.0,24.0,-48.0,19.0,-34.0,15.0,11.0,9.0,-9.0,27.0,-20.0,-13.0,3322.91
94.0,23.0,-15.0,22.0,-18.0,33.0,-44.0,-17.0,5.0,-33.0,41.0,-33.0,49.0,-20.0,19.0,14.0,-30.0,36.0,-38.0,19.0,-23.0,21.0,-29.0,24.0,-37.0,11.0,-29.0,22.0,-27.0,34.0,-27.0,31.0,-29.0,-38.0,21.0,-23.0,20.0,24.0,-34.0,19.0,-28.0,10.0,6.0,10.0,-14.0,-24.0,-5.0,-4.0,-32.0,5.0,-45.0,-46.0,3.0,-52.0,15.0,-58.0,15.0,-61.0,18.0,-62.0,8.0,5.0,-70.0,7.0,-62.0,-4.0,-8.0,-72.0,-16.0,-74.0,-17.0,-69.0,-58.0,-17.0,-45.0,5.0,-44.0,-1.0,-26.0,-33.0,-39.0,-8.0,-31.0,0.0,26.0,3322.92
-128.0,8.0,-3.0,11.0,-3.0,16.0,-2.0,6.0,9.0,0.0,16.0,-5.0,17.0,-7.0,23.0,10.0,-1.0,29.0,-5.0,18.0,5.0,21.0,2.0,24.0,5.0,23.0,-1.0,17.0,11.0,19.0,11.0,12.0,5.0,7.0,13.0,11.0,14.0,15.0,17.0,11.0,23.0,3.0,3.0,8.0,0.0,15.0,-6.0,-1.0,10.0,-5.0,13.0,23.0,7.0,22.0,7.0,23.0,15.0,17.0,18.0,5.0,8.0,5.0,6.0,22.0,2.0,13.0,19.0,-7.0,25.0,0.0,30.0,-9.0,-6.0,29.0,-11.0,26.0,-10.0,20.0,-12.0,-15.0,-14.0,16.0,-3.0,16.0,15.0,3322.93
126.0,-10.0,5.0,-17.0,7.0,-19.0,7.0,2.0,-16.0,0.0,-17.0,-1.0,-12.0,-3.0,-25.0,-23.0,7.0,-28.0,13.0,-30.0,9.0,-25.0,3.0,-20.0,0.0,-21.0,2.0,-19.0,-1.0,-22.0,1.0,-19.0,-11.0,-15.0,-23.0,-8.0,-12.0,-18.0,-13.0,-12.0,-22.0,-10.0,-12.0,-5.0,-1.0,-16.0,-3.0,-10.0,-4.0,-12.0,-17.0,-8.0,-12.0,-15.0,-9.0,-23.0,-14.0,-10.0,-23.0,-2.0,-26.0,-6.0,-20.0,-17.0,8.0,-20.0,-27.0,6.0,-29.0,11.0,-21.0,19.0,16.0,-19.0,12.0,-19.0,21.0,-12.0,8.0,18.0,13.0,-28.0,8.0,-13.0,-8.0,3322.94
33.0,-20.0,8.0,-14.0,11.0,-15.0,4.0,6.0,-9.0,4.0,-17.0,4.0,-18.0,8.0,-24.0,-20.0,8.0,-15.0,9.0,-15.0,11.0,-23.0,7.0,-28.0,-2.0,-15.0,5.0,-23.0,2.0,-26.0,-3.0,-19.0,-3.0,-6.0,-16.0,-11.0,-12.0,-18.0,-16.0,-13.0,-16.0,-15.0,-15.0,-14.0,-8.0,-12.0,-3.0,-13.0,-7.0,-10.0,-6.0,-11.0,-20.0,-8.0,-19.0,-1.0,-17.0,-4.0,-25.0,-8.0,-24.0,-20.0,10.0,-19.0,6.0,-23.0,-19.0,12.0,-17.0,10.0,-12.0,16.0,21.0,-20.0,17.0,-14.0,17.0,-12.0,21.0,20.0,22.0,-14.0,17.0,-9.0,-12.0,3322.95
53.0,6.0,2.0,10.0,13.0,11.0,9.0,8.0,10.0,17.0,8.0,9.0,12.0,15.0,11.0,8.0,15.0,12.0,17.0,10.0,13.0,5.0,25.0,11.0,16.0,5.0,16.0,6.0,22.0,2.0,20.0,-4.0,14.0,22.0,-9.0,22.0,-18.0,-9.0,17.0,-12.0,15.0,-15.0,-18.0,-20.0,-12.0,9.0,-7.0,-8.0,16.0,-3.0,7.0,21.0,-1.0,18.0,5.0,21.0,-4.0,18.0,5.0,16.0,-3.0,10.0,22.0,20.0,13.0,21.0,20.0,17.0,15.0,5.0,17.0,12.0,18.0,14.0,3.0,19.0,9.0,23.0,7.0,-1.0,4.0,27.0,5.0,21.0,11.0,3322.96
127.0,2.0,-10.0,-1.0,-22.0,13.0,-13.0,-10.0,6.0,-13.0,20.0,-13.0,9.0,-9.0,11.0,21.0,-11.0,15.0,-20.0,12.0,-13.0,6.0,-22.0,13.0,-15.0,9.0,-13.0,23.0,-14.0,16.0,-14.0,22.0,-9.0,-11.0,20.0,-6.0,26.0,20.0,10.0,21.0,3.0,19.0,20.0,23.0,9.0,20.0,13.0,11.0,14.0,1.0,4.0,-4.0,13.0,8.0,21.0,0.0,20.0,6.0,23.0,-5.0,23.0,20.0,-16.0,13.0,-11.0,12.0,14.0,-22.0,19.0,-19.0,12.0,-18.0,-18.0,2.0,-21.0,-3.0,-24.0,6.0,-33.0,-27.0,-30.0,5.0,-30.0,6.0,-5.0,3322.96
6.0,9.0,-11.0,5.0,-14.0,18.0,-9.0,-14.0,11.0,-10.0,19.0,-10.0,14.0,-5.0,22.0,15.0,-9.0,20.0,-5.0,23.0,-11.0,20.0,-2.0,17.0,-7.0,13.0,-12.0,22.0,-7.0,14.0,-3.0,14.0,-6.0,6.0,25.0,7.0,19.0,21.0,10.0,16.0,17.0,21.0,18.0,12.0,8.0,8.0,9.0,15.0,10.0,13.0,2.0,3.0,19.0,0.0,18.0,0.0,22.0,-2.0,20.0,-11.0,26.0,20.0,-5.0,12.0,-16.0,16.0,11.0,-21.0,20.0,-16.0,10.0,-22.0,-29.0,10.0,-23.0,14.0,-22.0,3.0,-17.0,-28.0,-24.0,12.0,-22.0,-1.0,2.0,3322.97
26.0,12.0,3.0,16.0,4.0,6.0,2.0,4.0,5.0,21.0,13.0,17.0,2.0,14.0,6.0,2.0,12.0,13.0,14.0,2.0,8.0,10.0,19.0,5.0,22.0,8.0,18.0,5.0,23.0,8.0,21.0,3.0,15.0,19.0,-8.0,23.0,-12.0,-15.0,16.0,-14.0,21.0,-18.0,-21.0,-20.0,-6.0,12.0,-7.0,-5.0,8.0,-3.0,16.0,16.0,2.0,15.0,0.0,24.0,8.0,24.0,8.0,10.0,17.0,12.0,22.0,13.0,19.0,13.0,30.0,16.0,11.0,16.0,30.0,11.0,10.0,22.0,-1.0,22.0,-9.0,18.0,8.0,1.0,1.0,22.0,-1.0,19.0,10.0,3322.97
126.0,1.0,-13.0,2.0,-14.0,2.0,-11.0,-15.0,16.0,-19.0,16.0,-16.0,15.0,-17.0,14.0,9.0,-18.0,19.0,-13.0,13.0,-11.0,22.0,-22.0,22.0,-11.0,20.0,-11.0,13.0,-16.0,13.0,-5.0,15.0,-10.0,-8.0,25.0,1.0,24.0,24.0,7.0,25.0,6.0,19.0,15.0,19.0,10.0,5.0,18.0,13.0,1.0,14.0,1.0,2.0,12.0,-10.0,15.0,-6.0,16.0,-5.0,16.0,-10.0,20.0,13.0,-21.0,15.0,-20.0,7.0,3.0,-22.0,5.0,-27.0,3.0,-25.0,-24.0,3.0,-27.0,4.0,-25.0,-2.0,-23.0,-22.0,-23.0,3.0,-20.0,-4.0,1.0,3322.98
90.0,18.0,-5.0,12.0,-3.0,8.0,4.0,10.0,15.0,4.0,27.0,11.0,24.0,0.0,17.0,16.0,19.0,22.0,7.0,15.0,19.0,12.0,11.0,5.0,19.0,12.0,11.0,2.0,19.0,7.0,14.0,-7.0,15.0,22.0,-7.0,20.0,-5.0,-14.0,13.0,-11.0,7.0,-17.0,-17.0,-13.0,7.0,6.0,17.0,16.0,4.0,14.0,4.0,5.0,13.0,-7.0,17.0,-4.0,15.0,-7.0,17.0,-7.0,25.0,13.0,-10.0,22.0,-24.0,14.0,17.0,-27.0,13.0,-22.0,13.0,-17.0,-20.0,23.0,-17.0,15.0,-23.0,11.0,-16.0,-14.0,-17.0,27.0,-15.0,21.0,21.0,3322.98
127.0,-15.0,3.0,-24.0,-4.0,-20.0,-1.0,2.0,-20.0,-1.0,-16.0,-4.0,-25.0,5.0,-15.0,-22.0,1.0,-17.0,0.0,-25.0,2.0,-28.0,-4.0,-25.0,-2.0,-21.0,-4.0,-10.0,-8.0,-22.0,-9.0,-22.0,-7.0,-7.0,-21.0,-13.0,-22.0,-12.0,-7.0,-11.0,-10.0,-4.0,1.0,-1.0,5.0,6.0,8.0,11.0,10.0,3.0,9.0,11.0,-5.0,9.0,-10.0,20.0,0.0,15.0,4.0,20.0,-4.0,-8.0,27.0,-9.0,18.0,-13.0,-11.0,20.0,-3.0,23.0,-3.0,18.0,21.0,7.0,25.0,-9.0,19.0,3.0,9.0,11.0,13.0,7.0,5.0,-5.0,-12.0,3322.99
6.0,0.0,-22.0,2.0,-23.0,7.0,-21.0,-23.0,-1.0,-27.0,2.0,-28.0,-1.0,-26.0,-3.0,0.0,-23.0,-3.0,-24.0,1.0,-22.0,-1.0,-25.0,-1.0,-31.0,4.0,-24.0,2.0,-24.0,1.0,-23.0,1.0,-25.0,-22.0,2.0,-21.0,-2.0,-3.0,-21.0,-4.0,-17.0,-3.0,-2.0,-3.0,-15.0,1.0,-15.0,-14.0,-4.0,-18.0,-4.0,-13.0,-18.0,-13.0,-18.0,-16.0,-23.0,-17.0,-26.0,-18.0,-27.0,-28.0,-21.0,-24.0,-17.0,-28.0,-30.0,-16.0,-26.0,-15.0,-28.0,-12.0,-11.0,-23.0,-14.0,-17.0,-11.0,-14.0,-7.0,-7.0,-4.0,-8.0,-8.0,-6.0,1.0,3323.0
26.0,-40.0,17.0,-28.0,13.0,-76.0,0.0,23.0,-33.0,22.0,-55.0,49.0,-53.0,27.0,-54.0,-44.0,24.0,-28.0,21.0,-28.0,37.0,-49.0,29.0,-52.0,30.0,-36.0,12.0,-38.0,29.0,-47.0,16.0,-42.0,9.0,23.0,-41.0,33.0,-26.0,-19.0,23.0,-18.0,21.0,-16.0,-18.0,-5.0,23.0,19.0,13.0,10.0,24.0,-1.0,36.0,41.0,-7.0,37.0,-13.0,35.0,-15.0,48.0,-11.0,53.0,-28.0,-20.0,52.0,1.0,71.0,-6.0,-5.0,61.0,-15.0,71.0,-1.0,63.0,48.0,-23.0,42.0,8.0,43.0,18.0,37.0,43.0,32.0,-1.0,48.0,-9.0,-3.0,3323.01
126.0,-4.0,-31.0,2.0,-9.0,49.0,-40.0,-50.0,41.0,-3.0,37.0,-41.0,32.0,-28.0,11.0,43.0,-11.0,27.0,-39.0,35.0,-30.0,28.0,-24.0,39.0,-41.0,46.0,-30.0,44.0,-28.0,39.0,-24.0,32.0,-26.0,-33.0,34.0,-12.0,27.0,24.0,-24.0,25.0,-18.0,8.0,18.0,11.0,-25.0,6.0,-26.0,-36.0,-3.0,-29.0,-8.0,-19.0,-26.0,-20.0,-38.0,-30.0,-33.0,-38.0,-39.0,-41.0,-39.0,-47.0,-44.0,-44.0,-41.0,-35.0,-51.0,-38.0,-55.0,-36.0,-46.0,-40.0,-22.0,-26.0,-38.0,-34.0,-33.0,-26.0,-44.0,-29.0,-24.0,-2.0,-13.0,-25.0,20.0,3323.01
80.0,-52.0,-35.0,-53.0,-5.0,-37.0,-20.0,-54.0,-42.0,-6.0,-40.0,-30.0,-16.0,-23.0,-49.0,-45.0,-32.0,-52.0,-23.0,-44.0,-33.0,-30.0,-35.0,-45.0,-38.0,-28.0,-23.0,-35.0,-51.0,-32.0,-37.0,-37.0,-33.0,-36.0,-34.0,-30.0,-21.0,-18.0,-24.0,-15.0,-20.0,-24.0,-15.0,-12.0,-7.0,27.0,-7.0,-17.0,27.0,-18.0,24.0,26.0,-39.0,29.0,-38.0,22.0,-44.0,18.0,-48.0,30.0,-48.0,-60.0,16.0,-63.0,30.0,-63.0,-55.0,29.0,-62.0,35.0,-35.0,43.0,27.0,-36.0,29.0,-12.0,32.0,-30.0,13.0,2.0,30.0,-17.0,11.0,-22.0,-14.0,3323.02
86.0,-7.0,-14.0,-37.0,10.0,-48.0,-35.0,4.0,-53.0,4.0,-48.0,-4.0,-51.0,-8.0,-47.0,-46.0,-8.0,-58.0,-16.0,-45.0,-10.0,-40.0,-12.0,-36.0,-23.0,-37.0,-26.0,-50.0,-19.0,-52.0,-8.0,-44.0,-12.0,-22.0,-41.0,-11.0,-38.0,-29.0,-9.0,-26.0,-4.0,-22.0,-21.0,-16.0,15.0,23.0,0.0,2.0,24.0,-7.0,28.0,35.0,-20.0,35.0,-27.0,37.0,-20.0,45.0,-23.0,39.0,-27.0,-37.0,58.0,-27.0,65.0,-34.0,-30.0,51.0,-32.0,50.0,-37.0,61.0,46.0,-20.0,37.0,-16.0,40.0,-15.0,19.0,30.0,19.0,-19.0,25.0,-26.0,-21.0,3323.02
-117.0,16.0,2.0,18.0,1.0,13.0,22.0,1.0,19.0,0.0,15.0,8.0,18.0,16.0,15.0,16.0,4.0,17.0,-1.0,12.0,4.0,17.0,5.0,15.0,5.0,18.0,3.0,8.0,8.0,20.0,22.0,17.0,14.0,19.0,10.0,19.0,8.0,7.0,15.0,14.0,16.0,7.0,3.0,-3.0,-6.0,14.0,-7.0,7.0,6.0,-1.0,16.0,14.0,6.0,13.0,8.0,8.0,13.0,17.0,14.0,13.0,19.0,21.0,5.0,34.0,5.0,23.0,18.0,-6.0,23.0,-11.0,26.0,0.0,-11.0,20.0,-7.0,25.0,-1.0,21.0,-11.0,-13.0,-13.0,35.0,-9.0,21.0,18.0,3323.06
-128.0,-30.0,5.0,-33.0,15.0,-35.0,32.0,60.0,-23.0,34.0,-48.0,35.0,-60.0,26.0,-52.0,-28.0,27.0,-16.0,45.0,-35.0,50.0,-31.0,34.0,-52.0,37.0,-34.0,27.0,-43.0,36.0,-34.0,26.0,-33.0,32.0,32.0,-33.0,23.0,-26.0,-28.0,19.0,-29.0,19.0,-20.0,-9.0,-8.0,25.0,13.0,15.0,17.0,17.0,9.0,29.0,37.0,2.0,30.0,-5.0,37.0,2.0,47.0,-1.0,54.0,6.0,4.0,55.0,3.0,57.0,14.0,19.0,54.0,9.0,55.0,24.0,49.0,34.0,17.0,27.0,25.0,38.0,21.0,35.0,13.0,20.0,-10.0,6.0,3.0,-11.0,3323.1
-127.0,-19.0,2.0,-19.0,13.0,-23.0,5.0,3.0,-24.0,7.0,-12.0,11.0,-20.0,14.0,-24.0,-28.0,6.0,-20.0,12.0,-12.0,7.0,-16.0,14.0,-19.0,6.0,-14.0,4.0,-26.0,4.0,-22.0,15.0,-23.0,6.0,0.0,-14.0,4.0,-8.0,-13.0,0.0,-6.0,8.0,-18.0,-9.0,-2.0,0.0,9.0,-6.0,-13.0,5.0,-11.0,2.0,13.0,-23.0,14.0,-30.0,11.0,-14.0,13.0,-24.0,18.0,-28.0,-29.0,4.0,-21.0,26.0,-13.0,-11.0,18.0,-15.0,29.0,-23.0,24.0,14.0,-15.0,11.0,-7.0,29.0,-1.0,14.0,23.0,12.0,-18.0,7.0,-13.0,-8.0,3323.1
-98.0,-7.0,5.0,31.0,-8.0,16.0,-42.0,-46.0,37.0,-35.0,34.0,-38.0,21.0,-38.0,37.0,24.0,-33.0,26.0,-38.0,46.0,-53.0,28.0,-47.0,54.0,-25.0,38.0,-56.0,30.0,-36.0,40.0,-36.0,44.0,-20.0,-22.0,36.0,-30.0,30.0,27.0,-20.0,24.0,-19.0,23.0,13.0,9.0,-20.0,-10.0,-21.0,-11.0,-12.0,-13.0,-24.0,-33.0,-6.0,-38.0,-14.0,-44.0,-13.0,-47.0,-7.0,-49.0,-10.0,-15.0,-59.0,-23.0,-54.0,-25.0,-10.0,-53.0,-16.0,-62.0,-22.0,-51.0,-44.0,-28.0,-27.0,-13.0,-33.0,-12.0,-28.0,-26.0,-32.0,-8.0,-20.0,-9.0,-14.0,3323.11
-117.0,-12.0,-54.0,-8.0,-25.0,-37.0,-34.0,-27.0,-21.0,-15.0,-19.0,-34.0,-2.0,-52.0,-24.0,-38.0,-39.0,-36.0,-52.0,-37.0,-25.0,-18.0,-34.0,-9.0,-32.0,-30.0,-29.0,-27.0,-40.0,-14.0,-44.0,-16.0,-49.0,-42.0,-18.0,-43.0,-15.0,-21.0,-29.0,-9.0,-28.0,-5.0,-13.0,-2.0,-15.0,9.0,-19.0,-22.0,4.0,-25.0,-2.0,-6.0,-24.0,-2.0,-36.0,-13.0,-40.0,-26.0,-39.0,-25.0,-49.0,-49.0,-22.0,-54.0,-4.0,-56.0,-48.0,-19.0,-56.0,-7.0,-48.0,-14.0,-16.0,-46.0,-4.0,-20.0,-6.0,-34.0,-3.0,-11.0,2.0,-12.0,-10.0,-7.0,-19.0,3323.11
94.0,-30.0,23.0,-24.0,29.0,-55.0,54.0,34.0,-37.0,40.0,-53.0,28.0,-42.0,51.0,-29.0,-29.0,31.0,-29.0,47.0,-44.0,60.0,-28.0,41.0,-31.0,44.0,-54.0,50.0,-38.0,41.0,-33.0,37.0,-33.0,29.0,31.0,-38.0,37.0,-29.0,-27.0,20.0,-20.0,15.0,-14.0,-18.0,-13.0,22.0,0.0,20.0,17.0,10.0,14.0,22.0,26.0,18.0,33.0,27.0,38.0,18.0,41.0,22.0,52.0,13.0,26.0,53.0,17.0,49.0,22.0,23.0,48.0,46.0,60.0,28.0,37.0,46.0,32.0,20.0,29.0,33.0,20.0,20.0,5.0,10.0,-19.0,-1.0,-6.0,-27.0,3323.12
-128.0,-9.0,-8.0,-4.0,-15.0,-4.0,-10.0,-17.0,-3.0,-15.0,0.0,-14.0,-3.0,-18.0,5.0,-1.0,-13.0,-1.0,-6.0,-5.0,-11.0,6.0,-14.0,4.0,-15.0,-2.0,-16.0,5.0,-20.0,9.0,-14.0,12.0,-13.0,-15.0,13.0,-9.0,16.0,19.0,-2.0,20.0,-9.0,19.0,19.0,17.0,13.0,-8.0,10.0,5.0,-11.0,7.0,-8.0,-19.0,6.0,-17.0,6.0,-13.0,-5.0,-17.0,-4.0,-12.0,0.0,-8.0,-16.0,-9.0,-22.0,-9.0,-16.0,-19.0,-15.0,-13.0,-21.0,-18.0,-17.0,-21.0,-10.0,-21.0,-17.0,-22.0,-14.0,-16.0,-11.0,-12.0,-15.0,-18.0,-13.0,3323.13
115.0,12.0,-14.0,15.0,-10.0,7.0,-12.0,-7.0,5.0,-11.0,11.0,-16.0,9.0,-5.0,9.0,22.0,-6.0,14.0,-10.0,21.0,-3.0,15.0,-14.0,10.0,-2.0,15.0,0.0,18.0,-1.0,22.0,5.0,23.0,5.0,9.0,8.0,14.0,6.0,12.0,13.0,9.0,16.0,7.0,4.0,3.0,17.0,-3.0,18.0,15.0,-5.0,11.0,-4.0,-7.0,20.0,-16.0,19.0,-9.0,4.0,-14.0,21.0,-17.0,13.0,5.0,-20.0,6.0,-20.0,5.0,4.0,-30.0,5.0,-31.0,-3.0,-30.0,-25.0,-5.0,-22.0,-1.0,-22.0,-3.0,-37.0,-27.0,-29.0,-2.0,-32.0,-1.0,3.0,3323.16
-108.0,16.0,4.0,13.0,6.0,14.0,4.0,4.0,14.0,8.0,12.0,6.0,9.0,9.0,11.0,13.0,11.0,6.0,8.0,6.0,14.0,9.0,9.0,3.0,12.0,6.0,17.0,6.0,21.0,12.0,18.0,4.0,19.0,18.0,-2.0,23.0,-4.0,-9.0,18.0,-6.0,15.0,-7.0,-5.0,-15.0,-5.0,12.0,-5.0,-3.0,17.0,-1.0,13.0,18.0,10.0,15.0,12.0,16.0,15.0,12.0,12.0,15.0,7.0,19.0,2.0,19.0,2.0,21.0,31.0,2.0,28.0,1.0,34.0,-1.0,4.0,31.0,-7.0,17.0,-6.0,30.0,-6.0,-8.0,-2.0,21.0,-1.0,17.0,21.0,3323.17
108.0,-11.0,-4.0,-20.0,10.0,-16.0,0.0,6.0,-15.0,2.0,-10.0,-8.0,-19.0,-8.0,-21.0,-17.0,-5.0,-16.0,-5.0,-16.0,1.0,-15.0,-5.0,-18.0,-8.0,-15.0,-10.0,-20.0,-18.0,-10.0,-16.0,-18.0,-12.0,-18.0,-8.0,-16.0,-10.0,-6.0,-20.0,2.0,-20.0,0.0,-5.0,2.0,2.0,-13.0,-3.0,-4.0,-13.0,-4.0,-10.0,-16.0,-16.0,-15.0,-17.0,-11.0,-15.0,-9.0,-17.0,-10.0,-19.0,-29.0,-6.0,-21.0,-7.0,-30.0,-22.0,0.0,-28.0,0.0,-20.0,6.0,3.0,-18.0,5.0,-30.0,7.0,-17.0,14.0,13.0,11.0,-26.0,13.0,-19.0,-20.0,3323.23
98.0,-12.0,15.0,-17.0,15.0,-15.0,10.0,6.0,-19.0,10.0,-24.0,7.0,-9.0,12.0,-19.0,-20.0,10.0,-20.0,10.0,-17.0,11.0,-21.0,-1.0,-18.0,11.0,-17.0,-5.0,-23.0,-3.0,-16.0,-1.0,-22.0,-5.0,-12.0,-21.0,-12.0,-18.0,-13.0,-20.0,-15.0,-20.0,-12.0,-9.0,-8.0,-14.0,-11.0,-13.0,-17.0,-8.0,-16.0,-3.0,3.0,-17.0,-1.0,-20.0,2.0,-19.0,5.0,-23.0,8.0,-19.0,-20.0,10.0,-13.0,15.0,-15.0,-17.0,27.0,-8.0,21.0,-15.0,17.0,23.0,0.0,23.0,-11.0,24.0,-8.0,17.0,16.0,18.0,-7.0,20.0,-4.0,-4.0,3323.27
108.0,4.0,23.0,7.0,13.0,17.0,17.0,11.0,12.0,28.0,5.0,15.0,17.0,11.0,15.0,9.0,24.0,14.0,19.0,6.0,18.0,12.0,20.0,12.0,22.0,19.0,20.0,11.0,20.0,12.0,19.0,11.0,23.0,18.0,13.0,23.0,12.0,12.0,14.0,8.0,8.0,7.0,6.0,4.0,13.0,-10.0,14.0,16.0,-7.0,16.0,-5.0,-1.0,18.0,-1.0,21.0,-2.0,22.0,0.0,23.0,-1.0,29.0,29.0,-2.0,22.0,-1.0,29.0,29.0,-3.0,24.0,-2.0,26.0,-1.0,-1.0,17.0,-6.0,20.0,-1.0,11.0,-4.0,-11.0,0.0,0.0,3.0,10.0,15.0,3323.3
-75.0,8.0,-4.0,35.0,3.0,11.0,57.0,25.0,-1.0,30.0,32.0,27.0,48.0,47.0,18.0,20.0,19.0,21.0,33.0,51.0,26.0,37.0,25.0,42.0,30.0,25.0,39.0,34.0,30.0,47.0,34.0,42.0,34.0,29.0,34.0,21.0,38.0,37.0,10.0,31.0,11.0,26.0,17.0,10.0,34.0,5.0,33.0,31.0,17.0,29.0,21.0,21.0,28.0,27.0,32.0,27.0,40.0,30.0,46.0,39.0,42.0,53.0,36.0,47.0,33.0,59.0,65.0,27.0,46.0,11.0,49.0,22.0,21.0,38.0,0.0,33.0,14.0,27.0,2.0,2.0,1.0,4.0,-4.0,8.0,25.0,3323.31
-88.0,-41.0,-26.0,-32.0,21.0,-52.0,-7.0,-14.0,-20.0,-19.0,-72.0,14.0,-47.0,-7.0,-35.0,-66.0,-1.0,-52.0,-18.0,-57.0,0.0,-65.0,-6.0,-48.0,-12.0,-64.0,-4.0,-49.0,10.0,-47.0,1.0,-47.0,-4.0,1.0,-45.0,3.0,-42.0,-44.0,2.0,-31.0,5.0,-30.0,-15.0,-12.0,-22.0,24.0,-22.0,-26.0,21.0,-33.0,16.0,24.0,-39.0,14.0,-41.0,15.0,-45.0,15.0,-53.0,18.0,-60.0,-58.0,19.0,-58.0,26.0,-56.0,-47.0,23.0,-51.0,24.0,-30.0,45.0,43.0,-28.0,24.0,-39.0,27.0,-5.0,13.0,42.0,15.0,-9.0,31.0,-11.0,-22.0,3323.31
94.0,8.0,-39.0,-30.0,-18.0,-6.0,-8.0,-27.0,-14.0,-32.0,-7.0,-44.0,-20.0,-37.0,-13.0,-25.0,-45.0,-13.0,-53.0,-27.0,-50.0,-15.0,-53.0,-3.0,-37.0,-24.0,-30.0,-22.0,-50.0,-19.0,-46.0,-23.0,-46.0,-45.0,-17.0,-41.0,-17.0,-19.0,-27.0,-15.0,-30.0,-15.0,-11.0,-10.0,-30.0,9.0,-30.0,-30.0,0.0,-30.0,-10.0,-8.0,-36.0,-16.0,-37.0,-19.0,-42.0,-19.0,-47.0,-16.0,-53.0,-45.0,-25.0,-47.0,-25.0,-55.0,-50.0,-18.0,-42.0,-14.0,-50.0,-12.0,-6.0,-43.0,-2.0,-39.0,-5.0,-45.0,-2.0,1.0,2.0,-20.0,-25.0,3.0,-21.0,3323.32
94.0,11.0,-6.0,20.0,-58.0,5.0,-28.0,-36.0,3.0,-57.0,13.0,-48.0,25.0,-58.0,21.0,16.0,-77.0,32.0,-37.0,34.0,-49.0,36.0,-48.0,16.0,-21.0,30.0,-59.0,24.0,-52.0,21.0,-48.0,22.0,-48.0,-45.0,12.0,-37.0,16.0,12.0,-45.0,13.0,-33.0,5.0,-5.0,6.0,-22.0,-24.0,-18.0,-13.0,-34.0,-8.0,-38.0,-34.0,0.0,-43.0,-4.0,-42.0,-9.0,-47.0,-1.0,-52.0,-2.0,-4.0,-68.0,-10.0,-62.0,-16.0,-17.0,-64.0,-19.0,-58.0,-20.0,-52.0,-62.0,-17.0,-40.0,-10.0,-36.0,-19.0,-36.0,-19.0,-6.0,7.0,-25.0,14.0,-7.0,3323.32
108.0,-1.0,-7.0,23.0,22.0,18.0,11.0,-12.0,30.0,10.0,35.0,23.0,64.0,16.0,52.0,48.0,8.0,26.0,16.0,45.0,-8.0,64.0,25.0,57.0,9.0,49.0,19.0,64.0,21.0,51.0,14.0,42.0,13.0,10.0,45.0,4.0,45.0,39.0,11.0,25.0,1.0,25.0,27.0,16.0,-3.0,-31.0,2.0,9.0,-29.0,15.0,-42.0,-39.0,24.0,-32.0,31.0,-38.0,31.0,-39.0,30.0,-44.0,31.0,46.0,-50.0,27.0,-42.0,33.0,31.0,-38.0,20.0,-64.0,31.0,-50.0,-47.0,36.0,-38.0,25.0,-42.0,27.0,-31.0,-52.0,-11.0,5.0,-13.0,15.0,24.0,3323.33
